,year,nation,description,value,type
3793,2008,칠레,- 점유율 (%),-,coal
3794,2008,콜롬비아,- 점유율 (%),1.4,coal
3795,2008,에콰도르,- 점유율 (%),-,coal
3796,2008,페루,- 점유율 (%),-,coal
3797,2008,베네수엘라,- 점유율 (%),0.1,coal
3798,2008,오스트리아,- 점유율 (%),-,coal
3799,2008,벨라루스,- 점유율 (%),-,coal
3800,2008,벨기에,- 점유율 (%),-,coal
3801,2008,불가리아,- 점유율 (%),0.1,coal
3802,2008,체코,- 점유율 (%),0.7,coal
3803,2008,덴마크,- 점유율 (%),-,coal
3804,2008,에스토니아,- 점유율 (%),-,coal
3805,2008,핀란드,- 점유율 (%),-,coal
3806,2008,프랑스,- 점유율 (%),0,coal
3807,2008,독일,- 점유율 (%),1.4,coal
3808,2008,그리스,- 점유율 (%),0.3,coal
3809,2008,헝가리,- 점유율 (%),0.1,coal
3810,2008,아이슬란드,- 점유율 (%),-,coal
3811,2008,아일랜드,- 점유율 (%),-,coal
3812,2008,이탈리아,- 점유율 (%),-,coal
3813,2008,리투아니아,- 점유율 (%),-,coal
3814,2008,북마케도니아,- 점유율 (%),-,coal
3815,2008,네덜란드,- 점유율 (%),-,coal
3816,2008,노르웨이,- 점유율 (%),-,coal
3817,2008,폴란드,- 점유율 (%),1.8,coal
3818,2008,포르투갈,- 점유율 (%),-,coal
3819,2008,루마니아,- 점유율 (%),0.2,coal
3820,2008,러시아,- 점유율 (%),4.6,coal
3821,2008,슬로바키아,- 점유율 (%),-,coal
3822,2008,스페인,- 점유율 (%),0.1,coal
3823,2008,스웨덴,- 점유율 (%),-,coal
3824,2008,스위스,- 점유율 (%),-,coal
3825,2008,우크라이나,- 점유율 (%),1.2,coal
3826,2008,영국,- 점유율 (%),0.3,coal
3827,2008,알제리,- 점유율 (%),-,coal
3828,2008,이집트,- 점유율 (%),-,coal
3829,2008,모로코,- 점유율 (%),-,coal
3830,2008,남아프리카공화국,- 점유율 (%),4.3,coal
3831,2008,짐바브웨,- 점유율 (%),0,coal
3832,2008,오스트레일리아,- 점유율 (%),6.8,coal
3833,2008,뉴질랜드,- 점유율 (%),0.1,coal
3834,2008,세계,소비 (exajoules),146.8,coal
3835,2008,대한민국,소비 (exajoules),2.8,coal
3836,2008,아제르바이잔,소비 (exajoules),0,coal
3837,2008,방글라데시,소비 (exajoules),0,coal
3838,2008,중국,소비 (exajoules),67.4,coal
3839,2008,홍콩,소비 (exajoules),0.3,coal
3840,2008,인도,소비 (exajoules),10.9,coal
3841,2008,인도네시아,소비 (exajoules),1.3,coal
3842,2008,이란,소비 (exajoules),0.1,coal
3843,2008,이스라엘,소비 (exajoules),0.3,coal
3844,2008,일본,소비 (exajoules),5.1,coal
3845,2008,카자흐스탄,소비 (exajoules),1.4,coal
3846,2008,말레이시아,소비 (exajoules),0.4,coal
3847,2008,파키스탄,소비 (exajoules),0.3,coal
3848,2008,필리핀,소비 (exajoules),0.3,coal
3849,2008,카타르,소비 (exajoules),-,coal
3850,2008,사우디아라비아,소비 (exajoules),0,coal
3851,2008,스리랑카,소비 (exajoules),0,coal
3852,2008,대만,소비 (exajoules),1.6,coal
3853,2008,태국,소비 (exajoules),0.6,coal
3854,2008,튀르키예,소비 (exajoules),1.2,coal
3855,2008,투르크메니스탄,소비 (exajoules),-,coal
3856,2008,아랍에미리트,소비 (exajoules),0,coal
3857,2008,우즈베키스탄,소비 (exajoules),0,coal
3858,2008,베트남,소비 (exajoules),0.5,coal
3859,2008,캐나다,소비 (exajoules),1.2,coal
3860,2008,멕시코,소비 (exajoules),0.4,coal
3861,2008,미국,소비 (exajoules),22.4,coal
3862,2008,아르헨티나,소비 (exajoules),0.1,coal
3863,2008,브라질,소비 (exajoules),0.6,coal
3864,2008,칠레,소비 (exajoules),0.2,coal
3865,2008,콜롬비아,소비 (exajoules),0.2,coal
3866,2008,에콰도르,소비 (exajoules),0,coal
3867,2008,페루,소비 (exajoules),0,coal
3868,2008,베네수엘라,소비 (exajoules),0,coal
3869,2008,오스트리아,소비 (exajoules),0.2,coal
3870,2008,벨라루스,소비 (exajoules),0,coal
3871,2008,벨기에,소비 (exajoules),0.2,coal
3872,2008,불가리아,소비 (exajoules),0.3,coal
3873,2008,체코,소비 (exajoules),0.8,coal
3874,2008,덴마크,소비 (exajoules),0.2,coal
3875,2008,에스토니아,소비 (exajoules),0.1,coal
3876,2008,핀란드,소비 (exajoules),0.2,coal
3877,2008,프랑스,소비 (exajoules),0.5,coal
3878,2008,독일,소비 (exajoules),3.4,coal
3879,2008,그리스,소비 (exajoules),0.3,coal
3880,2008,헝가리,소비 (exajoules),0.1,coal
3881,2008,아이슬란드,소비 (exajoules),0,coal
3882,2008,아일랜드,소비 (exajoules),0.1,coal
3883,2008,이탈리아,소비 (exajoules),0.7,coal
3884,2008,리투아니아,소비 (exajoules),0,coal
3885,2008,북마케도니아,소비 (exajoules),0.1,coal
3886,2008,네덜란드,소비 (exajoules),0.3,coal
3887,2008,노르웨이,소비 (exajoules),0,coal
3888,2008,폴란드,소비 (exajoules),2.3,coal
3889,2008,포르투갈,소비 (exajoules),0.1,coal
3890,2008,루마니아,소비 (exajoules),0.4,coal
3891,2008,러시아,소비 (exajoules),4.2,coal
3892,2008,슬로바키아,소비 (exajoules),0.2,coal
3893,2008,스페인,소비 (exajoules),0.6,coal
3894,2008,스웨덴,소비 (exajoules),0.1,coal
3895,2008,스위스,소비 (exajoules),0,coal
3896,2008,우크라이나,소비 (exajoules),1.8,coal
3897,2008,영국,소비 (exajoules),1.5,coal
3898,2008,알제리,소비 (exajoules),0,coal
3899,2008,이집트,소비 (exajoules),0,coal
3900,2008,모로코,소비 (exajoules),0.2,coal
3901,2008,남아프리카공화국,소비 (exajoules),3.9,coal
3902,2008,짐바브웨,소비 (exajoules),-,coal
3903,2008,오스트레일리아,소비 (exajoules),2.4,coal
3904,2008,뉴질랜드,소비 (exajoules),0.1,coal
3905,2008,세계,- 점유율 (%),100,coal
3906,2008,대한민국,- 점유율 (%),2,coal
3907,2008,아제르바이잔,- 점유율 (%),0,coal
3908,2008,방글라데시,- 점유율 (%),0,coal
3909,2008,중국,- 점유율 (%),42,coal
3910,2008,홍콩,- 점유율 (%),0.2,coal
3911,2008,인도,- 점유율 (%),7.1,coal
3912,2008,인도네시아,- 점유율 (%),0.9,coal
3913,2008,이란,- 점유율 (%),0,coal
3914,2008,이스라엘,- 점유율 (%),0.2,coal
3915,2008,일본,- 점유율 (%),3.9,coal
3916,2008,카자흐스탄,- 점유율 (%),1,coal
3917,2008,말레이시아,- 점유율 (%),0.3,coal
3918,2008,파키스탄,- 점유율 (%),0.2,coal
3919,2008,필리핀,- 점유율 (%),0.2,coal
3920,2008,카타르,- 점유율 (%),-,coal
3921,2008,사우디아라비아,- 점유율 (%),-,coal
3922,2008,스리랑카,- 점유율 (%),-,coal
3923,2008,대만,- 점유율 (%),1.2,coal
3924,2008,태국,- 점유율 (%),0.5,coal
3925,2008,튀르키예,- 점유율 (%),0.9,coal
3926,2008,투르크메니스탄,- 점유율 (%),-,coal
3927,2008,아랍에미리트,- 점유율 (%),-,coal
3928,2008,우즈베키스탄,- 점유율 (%),0,coal
3929,2008,베트남,- 점유율 (%),0.3,coal
3930,2008,캐나다,- 점유율 (%),0.9,coal
3931,2008,멕시코,- 점유율 (%),0.3,coal
3932,2008,미국,- 점유율 (%),17.3,coal
3933,2008,아르헨티나,- 점유율 (%),0,coal
3934,2008,브라질,- 점유율 (%),0.4,coal
3935,2008,칠레,- 점유율 (%),0.1,coal
3936,2008,콜롬비아,- 점유율 (%),0.1,coal
3937,2008,에콰도르,- 점유율 (%),-,coal
3938,2008,페루,- 점유율 (%),0,coal
3939,2008,베네수엘라,- 점유율 (%),0,coal
3940,2008,오스트리아,- 점유율 (%),0.1,coal
3941,2008,벨라루스,- 점유율 (%),0,coal
3942,2008,벨기에,- 점유율 (%),0.1,coal
3943,2008,불가리아,- 점유율 (%),0.2,coal
3944,2008,체코,- 점유율 (%),0.6,coal
3945,2008,덴마크,- 점유율 (%),0.1,coal
3946,2008,에스토니아,- 점유율 (%),-,coal
3947,2008,핀란드,- 점유율 (%),0.1,coal
3948,2008,프랑스,- 점유율 (%),0.4,coal
3949,2008,독일,- 점유율 (%),2.5,coal
3950,2008,그리스,- 점유율 (%),0.3,coal
3951,2008,헝가리,- 점유율 (%),0.1,coal
3952,2008,아이슬란드,- 점유율 (%),-,coal
3953,2008,아일랜드,- 점유율 (%),0,coal
3954,2008,이탈리아,- 점유율 (%),0.5,coal
3955,2008,리투아니아,- 점유율 (%),0,coal
3956,2008,북마케도니아,- 점유율 (%),-,coal
3957,2008,네덜란드,- 점유율 (%),0.2,coal
3958,2008,노르웨이,- 점유율 (%),0,coal
3959,2008,폴란드,- 점유율 (%),1.7,coal
3960,2008,포르투갈,- 점유율 (%),0.1,coal
3961,2008,루마니아,- 점유율 (%),0.2,coal
3962,2008,러시아,- 점유율 (%),3.1,coal
3963,2008,슬로바키아,- 점유율 (%),0.1,coal
3964,2008,스페인,- 점유율 (%),0.4,coal
3965,2008,스웨덴,- 점유율 (%),0.1,coal
3966,2008,스위스,- 점유율 (%),0,coal
3967,2008,우크라이나,- 점유율 (%),1.3,coal
3968,2008,영국,- 점유율 (%),1.1,coal
3969,2008,알제리,- 점유율 (%),0,coal
3970,2008,이집트,- 점유율 (%),0,coal
3971,2008,모로코,- 점유율 (%),-,coal
3972,2008,남아프리카공화국,- 점유율 (%),3,coal
3973,2008,짐바브웨,- 점유율 (%),-,coal
3974,2008,오스트레일리아,- 점유율 (%),1.7,coal
3975,2008,뉴질랜드,- 점유율 (%),0.1,coal
3976,2009,세계,생산 (exajoules),142.9,coal
3977,2009,대한민국,생산 (exajoules),0,coal
3978,2009,아제르바이잔,생산 (exajoules),-,coal
3979,2009,방글라데시,생산 (exajoules),-,coal
3980,2009,중국,생산 (exajoules),64.4,coal
3981,2009,홍콩,생산 (exajoules),-,coal
3982,2009,인도,생산 (exajoules),10.3,coal
3983,2009,인도네시아,생산 (exajoules),6.2,coal
3984,2009,이란,생산 (exajoules),-,coal
3985,2009,이스라엘,생산 (exajoules),-,coal
3986,2009,일본,생산 (exajoules),0,coal
3987,2009,카자흐스탄,생산 (exajoules),1.8,coal
3988,2009,말레이시아,생산 (exajoules),-,coal
3989,2009,파키스탄,생산 (exajoules),0.1,coal
3990,2009,필리핀,생산 (exajoules),-,coal
3991,2009,카타르,생산 (exajoules),-,coal
3992,2009,사우디아라비아,생산 (exajoules),-,coal
3993,2009,스리랑카,생산 (exajoules),-,coal
3994,2009,대만,생산 (exajoules),-,coal
3995,2009,태국,생산 (exajoules),0.2,coal
3996,2009,튀르키예,생산 (exajoules),0.7,coal
3997,2009,투르크메니스탄,생산 (exajoules),-,coal
3998,2009,아랍에미리트,생산 (exajoules),-,coal
3999,2009,우즈베키스탄,생산 (exajoules),0,coal
4000,2009,베트남,생산 (exajoules),1,coal
4001,2009,캐나다,생산 (exajoules),1.4,coal
4002,2009,멕시코,생산 (exajoules),0.3,coal
4003,2009,미국,생산 (exajoules),21.7,coal
4004,2009,아르헨티나,생산 (exajoules),-,coal
4005,2009,브라질,생산 (exajoules),0.1,coal
4006,2009,칠레,생산 (exajoules),-,coal
4007,2009,콜롬비아,생산 (exajoules),2.1,coal
4008,2009,에콰도르,생산 (exajoules),-,coal
4009,2009,페루,생산 (exajoules),-,coal
4010,2009,베네수엘라,생산 (exajoules),0.1,coal
4011,2009,오스트리아,생산 (exajoules),-,coal
4012,2009,벨라루스,생산 (exajoules),-,coal
4013,2009,벨기에,생산 (exajoules),-,coal
4014,2009,불가리아,생산 (exajoules),0.2,coal
4015,2009,체코,생산 (exajoules),0.9,coal
4016,2009,덴마크,생산 (exajoules),-,coal
4017,2009,에스토니아,생산 (exajoules),-,coal
4018,2009,핀란드,생산 (exajoules),-,coal
4019,2009,프랑스,생산 (exajoules),-,coal
4020,2009,독일,생산 (exajoules),1.9,coal
4021,2009,그리스,생산 (exajoules),0.3,coal
4022,2009,헝가리,생산 (exajoules),0.1,coal
4023,2009,아이슬란드,생산 (exajoules),-,coal
4024,2009,아일랜드,생산 (exajoules),-,coal
4025,2009,이탈리아,생산 (exajoules),-,coal
4026,2009,리투아니아,생산 (exajoules),-,coal
4027,2009,북마케도니아,생산 (exajoules),-,coal
4028,2009,네덜란드,생산 (exajoules),-,coal
4029,2009,노르웨이,생산 (exajoules),-,coal
4030,2009,폴란드,생산 (exajoules),2.4,coal
4031,2009,포르투갈,생산 (exajoules),-,coal
4032,2009,루마니아,생산 (exajoules),0.3,coal
4033,2009,러시아,생산 (exajoules),5.9,coal
4034,2009,슬로바키아,생산 (exajoules),-,coal
4035,2009,스페인,생산 (exajoules),0.2,coal
4036,2009,스웨덴,생산 (exajoules),-,coal
4037,2009,스위스,생산 (exajoules),-,coal
4038,2009,우크라이나,생산 (exajoules),1.4,coal
4039,2009,영국,생산 (exajoules),0.4,coal
4040,2009,알제리,생산 (exajoules),-,coal
4041,2009,이집트,생산 (exajoules),-,coal
4042,2009,모로코,생산 (exajoules),-,coal
4043,2009,남아프리카공화국,생산 (exajoules),5.9,coal
4044,2009,짐바브웨,생산 (exajoules),0,coal
4045,2009,오스트레일리아,생산 (exajoules),10.2,coal
4046,2009,뉴질랜드,생산 (exajoules),0.1,coal
4047,2009,세계,- 점유율 (%),100,coal
4048,2009,대한민국,- 점유율 (%),0,coal
4049,2009,아제르바이잔,- 점유율 (%),-,coal
4050,2009,방글라데시,- 점유율 (%),-,coal
4051,2009,중국,- 점유율 (%),44.3,coal
4052,2009,홍콩,- 점유율 (%),-,coal
4053,2009,인도,- 점유율 (%),6.3,coal
4054,2009,인도네시아,- 점유율 (%),4.7,coal
4055,2009,이란,- 점유율 (%),-,coal
4056,2009,이스라엘,- 점유율 (%),-,coal
4057,2009,일본,- 점유율 (%),0,coal
4058,2009,카자흐스탄,- 점유율 (%),1.5,coal
4059,2009,말레이시아,- 점유율 (%),-,coal
4060,2009,파키스탄,- 점유율 (%),0,coal
4061,2009,필리핀,- 점유율 (%),-,coal
4062,2009,카타르,- 점유율 (%),-,coal
4063,2009,사우디아라비아,- 점유율 (%),-,coal
4064,2009,스리랑카,- 점유율 (%),-,coal
4065,2009,대만,- 점유율 (%),-,coal
4066,2009,태국,- 점유율 (%),0.1,coal
4067,2009,튀르키예,- 점유율 (%),0.5,coal
4068,2009,투르크메니스탄,- 점유율 (%),-,coal
4069,2009,아랍에미리트,- 점유율 (%),-,coal
4070,2009,우즈베키스탄,- 점유율 (%),-,coal
4071,2009,베트남,- 점유율 (%),0.8,coal
4072,2009,캐나다,- 점유율 (%),1,coal
4073,2009,멕시코,- 점유율 (%),0.2,coal
4074,2009,미국,- 점유율 (%),16.1,coal
4075,2009,아르헨티나,- 점유율 (%),-,coal
4076,2009,브라질,- 점유율 (%),0.1,coal
4077,2009,칠레,- 점유율 (%),-,coal
4078,2009,콜롬비아,- 점유율 (%),1.4,coal
4079,2009,에콰도르,- 점유율 (%),-,coal
4080,2009,페루,- 점유율 (%),-,coal
4081,2009,베네수엘라,- 점유율 (%),0.1,coal
4082,2009,오스트리아,- 점유율 (%),-,coal
4083,2009,벨라루스,- 점유율 (%),-,coal
4084,2009,벨기에,- 점유율 (%),-,coal
4085,2009,불가리아,- 점유율 (%),0.1,coal
4086,2009,체코,- 점유율 (%),0.6,coal
4087,2009,덴마크,- 점유율 (%),-,coal
4088,2009,에스토니아,- 점유율 (%),-,coal
4089,2009,핀란드,- 점유율 (%),-,coal
4090,2009,프랑스,- 점유율 (%),0,coal
4091,2009,독일,- 점유율 (%),1.3,coal
4092,2009,그리스,- 점유율 (%),0.2,coal
4093,2009,헝가리,- 점유율 (%),0.1,coal
4094,2009,아이슬란드,- 점유율 (%),-,coal
4095,2009,아일랜드,- 점유율 (%),-,coal
4096,2009,이탈리아,- 점유율 (%),-,coal
4097,2009,리투아니아,- 점유율 (%),-,coal
4098,2009,북마케도니아,- 점유율 (%),-,coal
4099,2009,네덜란드,- 점유율 (%),-,coal
4100,2009,노르웨이,- 점유율 (%),-,coal
4101,2009,폴란드,- 점유율 (%),1.7,coal
4102,2009,포르투갈,- 점유율 (%),-,coal
4103,2009,루마니아,- 점유율 (%),0.2,coal
4104,2009,러시아,- 점유율 (%),4.2,coal
4105,2009,슬로바키아,- 점유율 (%),-,coal
4106,2009,스페인,- 점유율 (%),0.1,coal
4107,2009,스웨덴,- 점유율 (%),-,coal
4108,2009,스위스,- 점유율 (%),-,coal
4109,2009,우크라이나,- 점유율 (%),1.1,coal
4110,2009,영국,- 점유율 (%),0.3,coal
4111,2009,알제리,- 점유율 (%),-,coal
4112,2009,이집트,- 점유율 (%),-,coal
4113,2009,모로코,- 점유율 (%),-,coal
4114,2009,남아프리카공화국,- 점유율 (%),4.2,coal
4115,2009,짐바브웨,- 점유율 (%),0,coal
4116,2009,오스트레일리아,- 점유율 (%),6.9,coal
4117,2009,뉴질랜드,- 점유율 (%),0.1,coal
4118,2009,세계,소비 (exajoules),144.7,coal
4119,2009,대한민국,소비 (exajoules),2.9,coal
4120,2009,아제르바이잔,소비 (exajoules),0,coal
4121,2009,방글라데시,소비 (exajoules),0,coal
4122,2009,중국,소비 (exajoules),70.6,coal
4123,2009,홍콩,소비 (exajoules),0.3,coal
4124,2009,인도,소비 (exajoules),11.8,coal
4125,2009,인도네시아,소비 (exajoules),1.4,coal
4126,2009,이란,소비 (exajoules),0,coal
4127,2009,이스라엘,소비 (exajoules),0.3,coal
4128,2009,일본,소비 (exajoules),4.3,coal
4129,2009,카자흐스탄,소비 (exajoules),1.3,coal
4130,2009,말레이시아,소비 (exajoules),0.4,coal
4131,2009,파키스탄,소비 (exajoules),0.2,coal
4132,2009,필리핀,소비 (exajoules),0.3,coal
4133,2009,카타르,소비 (exajoules),-,coal
4134,2009,사우디아라비아,소비 (exajoules),0,coal
4135,2009,스리랑카,소비 (exajoules),0,coal
4136,2009,대만,소비 (exajoules),1.5,coal
4137,2009,태국,소비 (exajoules),0.6,coal
4138,2009,튀르키예,소비 (exajoules),1.3,coal
4139,2009,투르크메니스탄,소비 (exajoules),-,coal
4140,2009,아랍에미리트,소비 (exajoules),0,coal
4141,2009,우즈베키스탄,소비 (exajoules),0,coal
4142,2009,베트남,소비 (exajoules),0.5,coal
4143,2009,캐나다,소비 (exajoules),1,coal
4144,2009,멕시코,소비 (exajoules),0.4,coal
4145,2009,미국,소비 (exajoules),19.7,coal
4146,2009,아르헨티나,소비 (exajoules),0,coal
4147,2009,브라질,소비 (exajoules),0.5,coal
4148,2009,칠레,소비 (exajoules),0.2,coal
4149,2009,콜롬비아,소비 (exajoules),0.2,coal
4150,2009,에콰도르,소비 (exajoules),0,coal
4151,2009,페루,소비 (exajoules),0,coal
4152,2009,베네수엘라,소비 (exajoules),0,coal
4153,2009,오스트리아,소비 (exajoules),0.1,coal
4154,2009,벨라루스,소비 (exajoules),0,coal
4155,2009,벨기에,소비 (exajoules),0.1,coal
4156,2009,불가리아,소비 (exajoules),0.3,coal
4157,2009,체코,소비 (exajoules),0.8,coal
4158,2009,덴마크,소비 (exajoules),0.2,coal
4159,2009,에스토니아,소비 (exajoules),0.1,coal
4160,2009,핀란드,소비 (exajoules),0.2,coal
4161,2009,프랑스,소비 (exajoules),0.5,coal
4162,2009,독일,소비 (exajoules),3,coal
4163,2009,그리스,소비 (exajoules),0.4,coal
4164,2009,헝가리,소비 (exajoules),0.1,coal
4165,2009,아이슬란드,소비 (exajoules),0,coal
4166,2009,아일랜드,소비 (exajoules),0.1,coal
4167,2009,이탈리아,소비 (exajoules),0.5,coal
4168,2009,리투아니아,소비 (exajoules),0,coal
4169,2009,북마케도니아,소비 (exajoules),0.1,coal
4170,2009,네덜란드,소비 (exajoules),0.3,coal
4171,2009,노르웨이,소비 (exajoules),0,coal
4172,2009,폴란드,소비 (exajoules),2.2,coal
4173,2009,포르투갈,소비 (exajoules),0.1,coal
4174,2009,루마니아,소비 (exajoules),0.3,coal
4175,2009,러시아,소비 (exajoules),3.9,coal
4176,2009,슬로바키아,소비 (exajoules),0.2,coal
4177,2009,스페인,소비 (exajoules),0.4,coal
4178,2009,스웨덴,소비 (exajoules),0.1,coal
4179,2009,스위스,소비 (exajoules),0,coal
4180,2009,우크라이나,소비 (exajoules),1.5,coal
4181,2009,영국,소비 (exajoules),1.2,coal
4182,2009,알제리,소비 (exajoules),0,coal
4183,2009,이집트,소비 (exajoules),0,coal
4184,2009,모로코,소비 (exajoules),0.1,coal
4185,2009,남아프리카공화국,소비 (exajoules),3.9,coal
4186,2009,짐바브웨,소비 (exajoules),-,coal
4187,2009,오스트레일리아,소비 (exajoules),2.4,coal
4188,2009,뉴질랜드,소비 (exajoules),0.1,coal
4189,2009,세계,- 점유율 (%),100,coal
4190,2009,대한민국,- 점유율 (%),2.1,coal
4191,2009,아제르바이잔,- 점유율 (%),0,coal
4192,2009,방글라데시,- 점유율 (%),0,coal
4193,2009,중국,- 점유율 (%),45.4,coal
4194,2009,홍콩,- 점유율 (%),0.2,coal
4195,2009,인도,- 점유율 (%),7.7,coal
4196,2009,인도네시아,- 점유율 (%),1.1,coal
4197,2009,이란,- 점유율 (%),0,coal
4198,2009,이스라엘,- 점유율 (%),0.2,coal
4199,2009,일본,- 점유율 (%),3.4,coal
4200,2009,카자흐스탄,- 점유율 (%),1,coal
4201,2009,말레이시아,- 점유율 (%),0.3,coal
4202,2009,파키스탄,- 점유율 (%),0.1,coal
4203,2009,필리핀,- 점유율 (%),0.2,coal
4204,2009,카타르,- 점유율 (%),-,coal
4205,2009,사우디아라비아,- 점유율 (%),-,coal
4206,2009,스리랑카,- 점유율 (%),-,coal
4207,2009,대만,- 점유율 (%),1.2,coal
4208,2009,태국,- 점유율 (%),0.5,coal
4209,2009,튀르키예,- 점유율 (%),0.9,coal
4210,2009,투르크메니스탄,- 점유율 (%),-,coal
4211,2009,아랍에미리트,- 점유율 (%),-,coal
4212,2009,우즈베키스탄,- 점유율 (%),0,coal
4213,2009,베트남,- 점유율 (%),0.4,coal
4214,2009,캐나다,- 점유율 (%),0.8,coal
4215,2009,멕시코,- 점유율 (%),0.3,coal
4216,2009,미국,- 점유율 (%),15.3,coal
4217,2009,아르헨티나,- 점유율 (%),0,coal
4218,2009,브라질,- 점유율 (%),0.3,coal
4219,2009,칠레,- 점유율 (%),0.1,coal
4220,2009,콜롬비아,- 점유율 (%),0.1,coal
4221,2009,에콰도르,- 점유율 (%),-,coal
4222,2009,페루,- 점유율 (%),0,coal
4223,2009,베네수엘라,- 점유율 (%),0,coal
4224,2009,오스트리아,- 점유율 (%),0.1,coal
4225,2009,벨라루스,- 점유율 (%),0,coal
4226,2009,벨기에,- 점유율 (%),0.1,coal
4227,2009,불가리아,- 점유율 (%),0.2,coal
4228,2009,체코,- 점유율 (%),0.5,coal
4229,2009,덴마크,- 점유율 (%),0.1,coal
4230,2009,에스토니아,- 점유율 (%),-,coal
4231,2009,핀란드,- 점유율 (%),0.1,coal
4232,2009,프랑스,- 점유율 (%),0.3,coal
4233,2009,독일,- 점유율 (%),2.2,coal
4234,2009,그리스,- 점유율 (%),0.3,coal
4235,2009,헝가리,- 점유율 (%),0.1,coal
4236,2009,아이슬란드,- 점유율 (%),-,coal
4237,2009,아일랜드,- 점유율 (%),0,coal
4238,2009,이탈리아,- 점유율 (%),0.4,coal
4239,2009,리투아니아,- 점유율 (%),0,coal
4240,2009,북마케도니아,- 점유율 (%),-,coal
4241,2009,네덜란드,- 점유율 (%),0.2,coal
4242,2009,노르웨이,- 점유율 (%),0,coal
4243,2009,폴란드,- 점유율 (%),1.6,coal
4244,2009,포르투갈,- 점유율 (%),0.1,coal
4245,2009,루마니아,- 점유율 (%),0.2,coal
4246,2009,러시아,- 점유율 (%),2.8,coal
4247,2009,슬로바키아,- 점유율 (%),0.1,coal
4248,2009,스페인,- 점유율 (%),0.3,coal
4249,2009,스웨덴,- 점유율 (%),0.1,coal
4250,2009,스위스,- 점유율 (%),0,coal
4251,2009,우크라이나,- 점유율 (%),1.1,coal
4252,2009,영국,- 점유율 (%),0.9,coal
4253,2009,알제리,- 점유율 (%),0,coal
4254,2009,이집트,- 점유율 (%),0,coal
4255,2009,모로코,- 점유율 (%),-,coal
4256,2009,남아프리카공화국,- 점유율 (%),2.9,coal
4257,2009,짐바브웨,- 점유율 (%),-,coal
4258,2009,오스트레일리아,- 점유율 (%),1.7,coal
4259,2009,뉴질랜드,- 점유율 (%),0,coal
4260,2010,세계,생산 (exajoules),150.6,coal
4261,2010,대한민국,생산 (exajoules),0,coal
4262,2010,아제르바이잔,생산 (exajoules),-,coal
4263,2010,방글라데시,생산 (exajoules),-,coal
4264,2010,중국,생산 (exajoules),69.7,coal
4265,2010,홍콩,생산 (exajoules),-,coal
4266,2010,인도,생산 (exajoules),10.6,coal
4267,2010,인도네시아,생산 (exajoules),6.3,coal
4268,2010,이란,생산 (exajoules),-,coal
4269,2010,이스라엘,생산 (exajoules),-,coal
4270,2010,일본,생산 (exajoules),0,coal
4271,2010,카자흐스탄,생산 (exajoules),2,coal
4272,2010,말레이시아,생산 (exajoules),-,coal
4273,2010,파키스탄,생산 (exajoules),0.1,coal
4274,2010,필리핀,생산 (exajoules),-,coal
4275,2010,카타르,생산 (exajoules),-,coal
4276,2010,사우디아라비아,생산 (exajoules),-,coal
4277,2010,스리랑카,생산 (exajoules),-,coal
4278,2010,대만,생산 (exajoules),-,coal
4279,2010,태국,생산 (exajoules),0.2,coal
4280,2010,튀르키예,생산 (exajoules),0.7,coal
4281,2010,투르크메니스탄,생산 (exajoules),-,coal
4282,2010,아랍에미리트,생산 (exajoules),-,coal
4283,2010,우즈베키스탄,생산 (exajoules),0,coal
4284,2010,베트남,생산 (exajoules),1.1,coal
4285,2010,캐나다,생산 (exajoules),1.5,coal
4286,2010,멕시코,생산 (exajoules),0.3,coal
4287,2010,미국,생산 (exajoules),22.1,coal
4288,2010,아르헨티나,생산 (exajoules),-,coal
4289,2010,브라질,생산 (exajoules),0.1,coal
4290,2010,칠레,생산 (exajoules),-,coal
4291,2010,콜롬비아,생산 (exajoules),2.1,coal
4292,2010,에콰도르,생산 (exajoules),-,coal
4293,2010,페루,생산 (exajoules),-,coal
4294,2010,베네수엘라,생산 (exajoules),0.1,coal
4295,2010,오스트리아,생산 (exajoules),-,coal
4296,2010,벨라루스,생산 (exajoules),-,coal
4297,2010,벨기에,생산 (exajoules),-,coal
4298,2010,불가리아,생산 (exajoules),0.2,coal
4299,2010,체코,생산 (exajoules),0.9,coal
4300,2010,덴마크,생산 (exajoules),-,coal
4301,2010,에스토니아,생산 (exajoules),-,coal
4302,2010,핀란드,생산 (exajoules),-,coal
4303,2010,프랑스,생산 (exajoules),-,coal
4304,2010,독일,생산 (exajoules),1.9,coal
4305,2010,그리스,생산 (exajoules),0.3,coal
4306,2010,헝가리,생산 (exajoules),0.1,coal
4307,2010,아이슬란드,생산 (exajoules),-,coal
4308,2010,아일랜드,생산 (exajoules),-,coal
4309,2010,이탈리아,생산 (exajoules),-,coal
4310,2010,리투아니아,생산 (exajoules),-,coal
4311,2010,북마케도니아,생산 (exajoules),-,coal
4312,2010,네덜란드,생산 (exajoules),-,coal
4313,2010,노르웨이,생산 (exajoules),-,coal
4314,2010,폴란드,생산 (exajoules),2.3,coal
4315,2010,포르투갈,생산 (exajoules),-,coal
4316,2010,루마니아,생산 (exajoules),0.2,coal
4317,2010,러시아,생산 (exajoules),6.3,coal
4318,2010,슬로바키아,생산 (exajoules),-,coal
4319,2010,스페인,생산 (exajoules),0.1,coal
4320,2010,스웨덴,생산 (exajoules),-,coal
4321,2010,스위스,생산 (exajoules),-,coal
