,year,nation,description,value,type
6064,2011,필리핀,- 점유율 (%),-,oil
6065,2011,카타르,- 점유율 (%),1.9,oil
6066,2011,사우디아라비아,- 점유율 (%),13.1,oil
6067,2011,싱가포르,- 점유율 (%),-,oil
6068,2011,스리랑카,- 점유율 (%),-,oil
6069,2011,시리아,- 점유율 (%),0.4,oil
6070,2011,대만,- 점유율 (%),-,oil
6071,2011,태국,- 점유율 (%),0.4,oil
6072,2011,튀르키예,- 점유율 (%),-,oil
6073,2011,투르크메니스탄,- 점유율 (%),0.3,oil
6074,2011,아랍에미리트,- 점유율 (%),3.8,oil
6075,2011,우즈베키스탄,- 점유율 (%),0.1,oil
6076,2011,베트남,- 점유율 (%),0.4,oil
6077,2011,예멘,- 점유율 (%),0.3,oil
6078,2011,캐나다,- 점유율 (%),4.2,oil
6079,2011,멕시코,- 점유율 (%),3.6,oil
6080,2011,미국,- 점유율 (%),8.6,oil
6081,2011,아르헨티나,- 점유율 (%),0.8,oil
6082,2011,브라질,- 점유율 (%),2.8,oil
6083,2011,칠레,- 점유율 (%),-,oil
6084,2011,콜롬비아,- 점유율 (%),1.2,oil
6085,2011,에콰도르,- 점유율 (%),0.7,oil
6086,2011,페루,- 점유율 (%),0.1,oil
6087,2011,트리니다드토바고,- 점유율 (%),0.2,oil
6088,2011,베네수엘라,- 점유율 (%),3.5,oil
6089,2011,오스트리아,- 점유율 (%),-,oil
6090,2011,벨라루스,- 점유율 (%),-,oil
6091,2011,벨기에,- 점유율 (%),-,oil
6092,2011,불가리아,- 점유율 (%),-,oil
6093,2011,크로아티아,- 점유율 (%),-,oil
6094,2011,체코,- 점유율 (%),-,oil
6095,2011,덴마크,- 점유율 (%),0.3,oil
6096,2011,에스토니아,- 점유율 (%),-,oil
6097,2011,핀란드,- 점유율 (%),-,oil
6098,2011,프랑스,- 점유율 (%),-,oil
6099,2011,독일,- 점유율 (%),-,oil
6100,2011,그리스,- 점유율 (%),-,oil
6101,2011,헝가리,- 점유율 (%),-,oil
6102,2011,아이슬란드,- 점유율 (%),-,oil
6103,2011,아일랜드,- 점유율 (%),-,oil
6104,2011,이탈리아,- 점유율 (%),0.1,oil
6105,2011,라트비아,- 점유율 (%),-,oil
6106,2011,리투아니아,- 점유율 (%),-,oil
6107,2011,룩셈부르크,- 점유율 (%),-,oil
6108,2011,북마케도니아,- 점유율 (%),-,oil
6109,2011,네덜란드,- 점유율 (%),-,oil
6110,2011,노르웨이,- 점유율 (%),2.3,oil
6111,2011,폴란드,- 점유율 (%),-,oil
6112,2011,포르투갈,- 점유율 (%),-,oil
6113,2011,루마니아,- 점유율 (%),0.1,oil
6114,2011,러시아,- 점유율 (%),12.9,oil
6115,2011,슬로바키아,- 점유율 (%),-,oil
6116,2011,슬로베니아,- 점유율 (%),-,oil
6117,2011,스페인,- 점유율 (%),-,oil
6118,2011,스웨덴,- 점유율 (%),-,oil
6119,2011,스위스,- 점유율 (%),-,oil
6120,2011,우크라이나,- 점유율 (%),-,oil
6121,2011,영국,- 점유율 (%),1.3,oil
6122,2011,알제리,- 점유율 (%),1.8,oil
6123,2011,앙골라,- 점유율 (%),2.1,oil
6124,2011,차드,- 점유율 (%),0.1,oil
6125,2011,콩고,- 점유율 (%),0.4,oil
6126,2011,이집트,- 점유율 (%),0.9,oil
6127,2011,적도기니,- 점유율 (%),0.3,oil
6128,2011,가봉,- 점유율 (%),0.3,oil
6129,2011,리비아,- 점유율 (%),0.6,oil
6130,2011,모로코,- 점유율 (%),-,oil
6131,2011,나이지리아,- 점유율 (%),2.9,oil
6132,2011,남아프리카공화국,- 점유율 (%),-,oil
6133,2011,남수단,- 점유율 (%),-,oil
6134,2011,수단,- 점유율 (%),0.4,oil
6135,2011,튀니지,- 점유율 (%),0.1,oil
6136,2011,오스트레일리아,- 점유율 (%),0.5,oil
6137,2011,뉴질랜드,- 점유율 (%),-,oil
6138,2011,세계,소비 (100만 톤),4022.6,oil
6139,2011,대한민국,소비 (100만 톤),105,oil
6140,2011,아제르바이잔,소비 (100만 톤),4,oil
6141,2011,방글라데시,소비 (100만 톤),5,oil
6142,2011,브루나이,소비 (100만 톤),-,oil
6143,2011,중국,소비 (100만 톤),455.5,oil
6144,2011,키프로스,소비 (100만 톤),2.8,oil
6145,2011,홍콩,소비 (100만 톤),17.9,oil
6146,2011,인도,소비 (100만 톤),162.6,oil
6147,2011,인도네시아,소비 (100만 톤),70,oil
6148,2011,이란,소비 (100만 톤),78.7,oil
6149,2011,이라크,소비 (100만 톤),26.7,oil
6150,2011,이스라엘,소비 (100만 톤),10.8,oil
6151,2011,일본,소비 (100만 톤),208.6,oil
6152,2011,카자흐스탄,소비 (100만 톤),12.5,oil
6153,2011,쿠웨이트,소비 (100만 톤),19.6,oil
6154,2011,말레이시아,소비 (100만 톤),30,oil
6155,2011,오만,소비 (100만 톤),6.5,oil
6156,2011,파키스탄,소비 (100만 톤),20.7,oil
6157,2011,필리핀,소비 (100만 톤),13.5,oil
6158,2011,카타르,소비 (100만 톤),8,oil
6159,2011,사우디아라비아,소비 (100만 톤),139.1,oil
6160,2011,싱가포르,소비 (100만 톤),61.3,oil
6161,2011,스리랑카,소비 (100만 톤),4.9,oil
6162,2011,시리아,소비 (100만 톤),-,oil
6163,2011,대만,소비 (100만 톤),42.7,oil
6164,2011,태국,소비 (100만 톤),44.1,oil
6165,2011,튀르키예,소비 (100만 톤),30.3,oil
6166,2011,투르크메니스탄,소비 (100만 톤),5,oil
6167,2011,아랍에미리트,소비 (100만 톤),33.2,oil
6168,2011,우즈베키스탄,소비 (100만 톤),4.2,oil
6169,2011,베트남,소비 (100만 톤),16.5,oil
6170,2011,예멘,소비 (100만 톤),-,oil
6171,2011,캐나다,소비 (100만 톤),105.8,oil
6172,2011,멕시코,소비 (100만 톤),98.9,oil
6173,2011,미국,소비 (100만 톤),796.6,oil
6174,2011,아르헨티나,소비 (100만 톤),28.6,oil
6175,2011,브라질,소비 (100만 톤),113.4,oil
6176,2011,칠레,소비 (100만 톤),15.8,oil
6177,2011,콜롬비아,소비 (100만 톤),13.9,oil
6178,2011,에콰도르,소비 (100만 톤),10.5,oil
6179,2011,페루,소비 (100만 톤),9.2,oil
6180,2011,트리니다드토바고,소비 (100만 톤),2.2,oil
6181,2011,베네수엘라,소비 (100만 톤),37.1,oil
6182,2011,오스트리아,소비 (100만 톤),12.1,oil
6183,2011,벨라루스,소비 (100만 톤),8.3,oil
6184,2011,벨기에,소비 (100만 톤),29.2,oil
6185,2011,불가리아,소비 (100만 톤),3.9,oil
6186,2011,크로아티아,소비 (100만 톤),3.5,oil
6187,2011,체코,소비 (100만 톤),9,oil
6188,2011,덴마크,소비 (100만 톤),8.2,oil
6189,2011,에스토니아,소비 (100만 톤),1.3,oil
6190,2011,핀란드,소비 (100만 톤),9.5,oil
6191,2011,프랑스,소비 (100만 톤),80.2,oil
6192,2011,독일,소비 (100만 톤),108.4,oil
6193,2011,그리스,소비 (100만 톤),17.3,oil
6194,2011,헝가리,소비 (100만 톤),6.3,oil
6195,2011,아이슬란드,소비 (100만 톤),0.7,oil
6196,2011,아일랜드,소비 (100만 톤),6.9,oil
6197,2011,이탈리아,소비 (100만 톤),69.7,oil
6198,2011,라트비아,소비 (100만 톤),1.6,oil
6199,2011,리투아니아,소비 (100만 톤),2.6,oil
6200,2011,룩셈부르크,소비 (100만 톤),2.9,oil
6201,2011,북마케도니아,소비 (100만 톤),1,oil
6202,2011,네덜란드,소비 (100만 톤),46.7,oil
6203,2011,노르웨이,소비 (100만 톤),9.7,oil
6204,2011,폴란드,소비 (100만 톤),25.8,oil
6205,2011,포르투갈,소비 (100만 톤),11.7,oil
6206,2011,루마니아,소비 (100만 톤),8.9,oil
6207,2011,러시아,소비 (100만 톤),143.2,oil
6208,2011,슬로바키아,소비 (100만 톤),3.8,oil
6209,2011,슬로베니아,소비 (100만 톤),2.6,oil
6210,2011,스페인,소비 (100만 톤),64.5,oil
6211,2011,스웨덴,소비 (100만 톤),14,oil
6212,2011,스위스,소비 (100만 톤),11.3,oil
6213,2011,우크라이나,소비 (100만 톤),13.2,oil
6214,2011,영국,소비 (100만 톤),71.7,oil
6215,2011,알제리,소비 (100만 톤),15.8,oil
6216,2011,앙골라,소비 (100만 톤),-,oil
6217,2011,차드,소비 (100만 톤),-,oil
6218,2011,콩고,소비 (100만 톤),-,oil
6219,2011,이집트,소비 (100만 톤),34.8,oil
6220,2011,적도기니,소비 (100만 톤),-,oil
6221,2011,가봉,소비 (100만 톤),-,oil
6222,2011,리비아,소비 (100만 톤),-,oil
6223,2011,모로코,소비 (100만 톤),13.1,oil
6224,2011,나이지리아,소비 (100만 톤),-,oil
6225,2011,남아프리카공화국,소비 (100만 톤),25.3,oil
6226,2011,남수단,소비 (100만 톤),-,oil
6227,2011,수단,소비 (100만 톤),-,oil
6228,2011,튀니지,소비 (100만 톤),-,oil
6229,2011,오스트레일리아,소비 (100만 톤),45,oil
6230,2011,뉴질랜드,소비 (100만 톤),7.1,oil
6231,2011,세계,- 점유율 (%),100,oil
6232,2011,대한민국,- 점유율 (%),2.6,oil
6233,2011,아제르바이잔,- 점유율 (%),0.1,oil
6234,2011,방글라데시,- 점유율 (%),0.1,oil
6235,2011,브루나이,- 점유율 (%),-,oil
6236,2011,중국,- 점유율 (%),11.4,oil
6237,2011,키프로스,- 점유율 (%),-,oil
6238,2011,홍콩,- 점유율 (%),0.4,oil
6239,2011,인도,- 점유율 (%),4,oil
6240,2011,인도네시아,- 점유율 (%),1.8,oil
6241,2011,이란,- 점유율 (%),2.2,oil
6242,2011,이라크,- 점유율 (%),-,oil
6243,2011,이스라엘,- 점유율 (%),0.3,oil
6244,2011,일본,- 점유율 (%),5,oil
6245,2011,카자흐스탄,- 점유율 (%),0.3,oil
6246,2011,쿠웨이트,- 점유율 (%),0.5,oil
6247,2011,말레이시아,- 점유율 (%),0.8,oil
6248,2011,오만,- 점유율 (%),-,oil
6249,2011,파키스탄,- 점유율 (%),0.5,oil
6250,2011,필리핀,- 점유율 (%),0.3,oil
6251,2011,카타르,- 점유율 (%),0.2,oil
6252,2011,사우디아라비아,- 점유율 (%),3.1,oil
6253,2011,싱가포르,- 점유율 (%),1.6,oil
6254,2011,스리랑카,- 점유율 (%),-,oil
6255,2011,시리아,- 점유율 (%),-,oil
6256,2011,대만,- 점유율 (%),1,oil
6257,2011,태국,- 점유율 (%),1.1,oil
6258,2011,튀르키예,- 점유율 (%),0.8,oil
6259,2011,투르크메니스탄,- 점유율 (%),0.1,oil
6260,2011,아랍에미리트,- 점유율 (%),0.8,oil
6261,2011,우즈베키스탄,- 점유율 (%),0.1,oil
6262,2011,베트남,- 점유율 (%),0.4,oil
6263,2011,예멘,- 점유율 (%),-,oil
6264,2011,캐나다,- 점유율 (%),2.6,oil
6265,2011,멕시코,- 점유율 (%),2.2,oil
6266,2011,미국,- 점유율 (%),20.4,oil
6267,2011,아르헨티나,- 점유율 (%),0.7,oil
6268,2011,브라질,- 점유율 (%),3,oil
6269,2011,칠레,- 점유율 (%),0.4,oil
6270,2011,콜롬비아,- 점유율 (%),0.3,oil
6271,2011,에콰도르,- 점유율 (%),0.3,oil
6272,2011,페루,- 점유율 (%),0.2,oil
6273,2011,트리니다드토바고,- 점유율 (%),0,oil
6274,2011,베네수엘라,- 점유율 (%),0.8,oil
6275,2011,오스트리아,- 점유율 (%),0.3,oil
6276,2011,벨라루스,- 점유율 (%),0.2,oil
6277,2011,벨기에,- 점유율 (%),0.8,oil
6278,2011,불가리아,- 점유율 (%),0.1,oil
6279,2011,크로아티아,- 점유율 (%),-,oil
6280,2011,체코,- 점유율 (%),0.2,oil
6281,2011,덴마크,- 점유율 (%),0.2,oil
6282,2011,에스토니아,- 점유율 (%),-,oil
6283,2011,핀란드,- 점유율 (%),0.2,oil
6284,2011,프랑스,- 점유율 (%),2,oil
6285,2011,독일,- 점유율 (%),2.7,oil
6286,2011,그리스,- 점유율 (%),0.4,oil
6287,2011,헝가리,- 점유율 (%),0.2,oil
6288,2011,아이슬란드,- 점유율 (%),-,oil
6289,2011,아일랜드,- 점유율 (%),0.2,oil
6290,2011,이탈리아,- 점유율 (%),1.7,oil
6291,2011,라트비아,- 점유율 (%),-,oil
6292,2011,리투아니아,- 점유율 (%),0.1,oil
6293,2011,룩셈부르크,- 점유율 (%),-,oil
6294,2011,북마케도니아,- 점유율 (%),-,oil
6295,2011,네덜란드,- 점유율 (%),1.1,oil
6296,2011,노르웨이,- 점유율 (%),0.3,oil
6297,2011,폴란드,- 점유율 (%),0.7,oil
6298,2011,포르투갈,- 점유율 (%),0.3,oil
6299,2011,루마니아,- 점유율 (%),0.2,oil
6300,2011,러시아,- 점유율 (%),3.5,oil
6301,2011,슬로바키아,- 점유율 (%),0.1,oil
6302,2011,슬로베니아,- 점유율 (%),-,oil
6303,2011,스페인,- 점유율 (%),1.7,oil
6304,2011,스웨덴,- 점유율 (%),0.4,oil
6305,2011,스위스,- 점유율 (%),0.3,oil
6306,2011,우크라이나,- 점유율 (%),0.3,oil
6307,2011,영국,- 점유율 (%),1.7,oil
6308,2011,알제리,- 점유율 (%),0.4,oil
6309,2011,앙골라,- 점유율 (%),-,oil
6310,2011,차드,- 점유율 (%),-,oil
6311,2011,콩고,- 점유율 (%),-,oil
6312,2011,이집트,- 점유율 (%),0.8,oil
6313,2011,적도기니,- 점유율 (%),-,oil
6314,2011,가봉,- 점유율 (%),-,oil
6315,2011,리비아,- 점유율 (%),-,oil
6316,2011,모로코,- 점유율 (%),-,oil
6317,2011,나이지리아,- 점유율 (%),-,oil
6318,2011,남아프리카공화국,- 점유율 (%),0.7,oil
6319,2011,남수단,- 점유율 (%),-,oil
6320,2011,수단,- 점유율 (%),-,oil
6321,2011,튀니지,- 점유율 (%),-,oil
6322,2011,오스트레일리아,- 점유율 (%),1.1,oil
6323,2011,뉴질랜드,- 점유율 (%),0.2,oil
6324,2012,세계,생산 (100만 톤),4120.9,oil
6325,2012,대한민국,생산 (100만 톤),-,oil
6326,2012,아제르바이잔,생산 (100만 톤),43.4,oil
6327,2012,방글라데시,생산 (100만 톤),-,oil
6328,2012,브루나이,생산 (100만 톤),7.8,oil
6329,2012,중국,생산 (100만 톤),207.5,oil
6330,2012,키프로스,생산 (100만 톤),-,oil
6331,2012,홍콩,생산 (100만 톤),-,oil
6332,2012,인도,생산 (100만 톤),42.5,oil
6333,2012,인도네시아,생산 (100만 톤),44.6,oil
6334,2012,이란,생산 (100만 톤),180.5,oil
6335,2012,이라크,생산 (100만 톤),151.3,oil
6336,2012,이스라엘,생산 (100만 톤),-,oil
6337,2012,일본,생산 (100만 톤),-,oil
6338,2012,카자흐스탄,생산 (100만 톤),79.2,oil
6339,2012,쿠웨이트,생산 (100만 톤),154,oil
6340,2012,말레이시아,생산 (100만 톤),30.1,oil
6341,2012,오만,생산 (100만 톤),45,oil
6342,2012,파키스탄,생산 (100만 톤),-,oil
6343,2012,필리핀,생산 (100만 톤),-,oil
6344,2012,카타르,생산 (100만 톤),81.9,oil
6345,2012,사우디아라비아,생산 (100만 톤),549.2,oil
6346,2012,싱가포르,생산 (100만 톤),-,oil
6347,2012,스리랑카,생산 (100만 톤),-,oil
6348,2012,시리아,생산 (100만 톤),8.1,oil
6349,2012,대만,생산 (100만 톤),-,oil
6350,2012,태국,생산 (100만 톤),17.3,oil
6351,2012,튀르키예,생산 (100만 톤),-,oil
6352,2012,투르크메니스탄,생산 (100만 톤),12,oil
6353,2012,아랍에미리트,생산 (100만 톤),154.9,oil
6354,2012,우즈베키스탄,생산 (100만 톤),3.3,oil
6355,2012,베트남,생산 (100만 톤),17,oil
6356,2012,예멘,생산 (100만 톤),8.3,oil
6357,2012,캐나다,생산 (100만 톤),182.9,oil
6358,2012,멕시코,생산 (100만 톤),143.9,oil
6359,2012,미국,생산 (100만 톤),395.3,oil
6360,2012,아르헨티나,생산 (100만 톤),30.8,oil
6361,2012,브라질,생산 (100만 톤),112.4,oil
6362,2012,칠레,생산 (100만 톤),-,oil
6363,2012,콜롬비아,생산 (100만 톤),49.9,oil
6364,2012,에콰도르,생산 (100만 톤),27.1,oil
6365,2012,페루,생산 (100만 톤),6.9,oil
6366,2012,트리니다드토바고,생산 (100만 톤),5.2,oil
6367,2012,베네수엘라,생산 (100만 톤),139.3,oil
6368,2012,오스트리아,생산 (100만 톤),-,oil
6369,2012,벨라루스,생산 (100만 톤),-,oil
6370,2012,벨기에,생산 (100만 톤),-,oil
6371,2012,불가리아,생산 (100만 톤),-,oil
6372,2012,크로아티아,생산 (100만 톤),-,oil
6373,2012,체코,생산 (100만 톤),-,oil
6374,2012,덴마크,생산 (100만 톤),10,oil
6375,2012,에스토니아,생산 (100만 톤),-,oil
6376,2012,핀란드,생산 (100만 톤),-,oil
6377,2012,프랑스,생산 (100만 톤),-,oil
6378,2012,독일,생산 (100만 톤),-,oil
6379,2012,그리스,생산 (100만 톤),-,oil
6380,2012,헝가리,생산 (100만 톤),-,oil
6381,2012,아이슬란드,생산 (100만 톤),-,oil
6382,2012,아일랜드,생산 (100만 톤),-,oil
6383,2012,이탈리아,생산 (100만 톤),5.4,oil
6384,2012,라트비아,생산 (100만 톤),-,oil
6385,2012,리투아니아,생산 (100만 톤),-,oil
6386,2012,룩셈부르크,생산 (100만 톤),-,oil
6387,2012,북마케도니아,생산 (100만 톤),-,oil
6388,2012,네덜란드,생산 (100만 톤),-,oil
6389,2012,노르웨이,생산 (100만 톤),87.7,oil
6390,2012,폴란드,생산 (100만 톤),-,oil
6391,2012,포르투갈,생산 (100만 톤),-,oil
6392,2012,루마니아,생산 (100만 톤),4,oil
6393,2012,러시아,생산 (100만 톤),526.7,oil
6394,2012,슬로바키아,생산 (100만 톤),-,oil
6395,2012,슬로베니아,생산 (100만 톤),-,oil
6396,2012,스페인,생산 (100만 톤),-,oil
6397,2012,스웨덴,생산 (100만 톤),-,oil
6398,2012,스위스,생산 (100만 톤),-,oil
6399,2012,우크라이나,생산 (100만 톤),-,oil
6400,2012,영국,생산 (100만 톤),44.6,oil
6401,2012,알제리,생산 (100만 톤),67.2,oil
6402,2012,앙골라,생산 (100만 톤),85.3,oil
6403,2012,차드,생산 (100만 톤),5.3,oil
6404,2012,콩고,생산 (100만 톤),14.2,oil
6405,2012,이집트,생산 (100만 톤),34.7,oil
6406,2012,적도기니,생산 (100만 톤),15.2,oil
6407,2012,가봉,생산 (100만 톤),11.1,oil
6408,2012,리비아,생산 (100만 톤),72.6,oil
6409,2012,모로코,생산 (100만 톤),-,oil
6410,2012,나이지리아,생산 (100만 톤),116.4,oil
6411,2012,남아프리카공화국,생산 (100만 톤),-,oil
6412,2012,남수단,생산 (100만 톤),1.5,oil
6413,2012,수단,생산 (100만 톤),5.1,oil
6414,2012,튀니지,생산 (100만 톤),3.4,oil
6415,2012,오스트레일리아,생산 (100만 톤),21.2,oil
6416,2012,뉴질랜드,생산 (100만 톤),-,oil
6417,2012,세계,- 점유율 (%),100,oil
6418,2012,대한민국,- 점유율 (%),-,oil
6419,2012,아제르바이잔,- 점유율 (%),1.1,oil
6420,2012,방글라데시,- 점유율 (%),-,oil
6421,2012,브루나이,- 점유율 (%),0.2,oil
6422,2012,중국,- 점유율 (%),5,oil
6423,2012,키프로스,- 점유율 (%),-,oil
6424,2012,홍콩,- 점유율 (%),-,oil
6425,2012,인도,- 점유율 (%),1,oil
6426,2012,인도네시아,- 점유율 (%),1.1,oil
6427,2012,이란,- 점유율 (%),4.3,oil
6428,2012,이라크,- 점유율 (%),3.7,oil
6429,2012,이스라엘,- 점유율 (%),-,oil
6430,2012,일본,- 점유율 (%),-,oil
6431,2012,카자흐스탄,- 점유율 (%),2,oil
6432,2012,쿠웨이트,- 점유율 (%),3.7,oil
6433,2012,말레이시아,- 점유율 (%),0.7,oil
6434,2012,오만,- 점유율 (%),1.1,oil
6435,2012,파키스탄,- 점유율 (%),-,oil
6436,2012,필리핀,- 점유율 (%),-,oil
6437,2012,카타르,- 점유율 (%),2,oil
6438,2012,사우디아라비아,- 점유율 (%),13.3,oil
6439,2012,싱가포르,- 점유율 (%),-,oil
6440,2012,스리랑카,- 점유율 (%),-,oil
6441,2012,시리아,- 점유율 (%),0.2,oil
6442,2012,대만,- 점유율 (%),-,oil
6443,2012,태국,- 점유율 (%),0.4,oil
6444,2012,튀르키예,- 점유율 (%),-,oil
6445,2012,투르크메니스탄,- 점유율 (%),0.3,oil
6446,2012,아랍에미리트,- 점유율 (%),3.8,oil
6447,2012,우즈베키스탄,- 점유율 (%),0.1,oil
6448,2012,베트남,- 점유율 (%),0.4,oil
6449,2012,예멘,- 점유율 (%),0.2,oil
6450,2012,캐나다,- 점유율 (%),4.4,oil
6451,2012,멕시코,- 점유율 (%),3.5,oil
6452,2012,미국,- 점유율 (%),9.6,oil
6453,2012,아르헨티나,- 점유율 (%),0.8,oil
6454,2012,브라질,- 점유율 (%),2.7,oil
6455,2012,칠레,- 점유율 (%),-,oil
6456,2012,콜롬비아,- 점유율 (%),1.2,oil
6457,2012,에콰도르,- 점유율 (%),0.7,oil
6458,2012,페루,- 점유율 (%),0.1,oil
6459,2012,트리니다드토바고,- 점유율 (%),0.1,oil
6460,2012,베네수엘라,- 점유율 (%),3.3,oil
6461,2012,오스트리아,- 점유율 (%),-,oil
6462,2012,벨라루스,- 점유율 (%),-,oil
6463,2012,벨기에,- 점유율 (%),-,oil
6464,2012,불가리아,- 점유율 (%),-,oil
6465,2012,크로아티아,- 점유율 (%),-,oil
6466,2012,체코,- 점유율 (%),-,oil
6467,2012,덴마크,- 점유율 (%),0.2,oil
6468,2012,에스토니아,- 점유율 (%),-,oil
6469,2012,핀란드,- 점유율 (%),-,oil
6470,2012,프랑스,- 점유율 (%),-,oil
6471,2012,독일,- 점유율 (%),-,oil
6472,2012,그리스,- 점유율 (%),-,oil
6473,2012,헝가리,- 점유율 (%),-,oil
6474,2012,아이슬란드,- 점유율 (%),-,oil
6475,2012,아일랜드,- 점유율 (%),-,oil
6476,2012,이탈리아,- 점유율 (%),0.1,oil
6477,2012,라트비아,- 점유율 (%),-,oil
6478,2012,리투아니아,- 점유율 (%),-,oil
6479,2012,룩셈부르크,- 점유율 (%),-,oil
6480,2012,북마케도니아,- 점유율 (%),-,oil
6481,2012,네덜란드,- 점유율 (%),-,oil
6482,2012,노르웨이,- 점유율 (%),2.1,oil
6483,2012,폴란드,- 점유율 (%),-,oil
6484,2012,포르투갈,- 점유율 (%),-,oil
6485,2012,루마니아,- 점유율 (%),0.1,oil
6486,2012,러시아,- 점유율 (%),12.8,oil
6487,2012,슬로바키아,- 점유율 (%),-,oil
6488,2012,슬로베니아,- 점유율 (%),-,oil
6489,2012,스페인,- 점유율 (%),-,oil
6490,2012,스웨덴,- 점유율 (%),-,oil
6491,2012,스위스,- 점유율 (%),-,oil
6492,2012,우크라이나,- 점유율 (%),-,oil
6493,2012,영국,- 점유율 (%),1.1,oil
6494,2012,알제리,- 점유율 (%),1.6,oil
6495,2012,앙골라,- 점유율 (%),2.1,oil
6496,2012,차드,- 점유율 (%),0.1,oil
6497,2012,콩고,- 점유율 (%),0.4,oil
6498,2012,이집트,- 점유율 (%),0.8,oil
6499,2012,적도기니,- 점유율 (%),0.4,oil
6500,2012,가봉,- 점유율 (%),0.3,oil
6501,2012,리비아,- 점유율 (%),1.7,oil
6502,2012,모로코,- 점유율 (%),-,oil
6503,2012,나이지리아,- 점유율 (%),2.8,oil
6504,2012,남아프리카공화국,- 점유율 (%),-,oil
6505,2012,남수단,- 점유율 (%),-,oil
6506,2012,수단,- 점유율 (%),0.1,oil
6507,2012,튀니지,- 점유율 (%),0.1,oil
6508,2012,오스트레일리아,- 점유율 (%),0.5,oil
6509,2012,뉴질랜드,- 점유율 (%),-,oil
6510,2012,세계,소비 (100만 톤),4087,oil
6511,2012,대한민국,소비 (100만 톤),108.7,oil
6512,2012,아제르바이잔,소비 (100만 톤),4.2,oil
6513,2012,방글라데시,소비 (100만 톤),5.7,oil
6514,2012,브루나이,소비 (100만 톤),-,oil
6515,2012,중국,소비 (100만 톤),477.3,oil
6516,2012,키프로스,소비 (100만 톤),2.6,oil
6517,2012,홍콩,소비 (100만 톤),17.2,oil
6518,2012,인도,소비 (100만 톤),173.2,oil
6519,2012,인도네시아,소비 (100만 톤),73.7,oil
6520,2012,이란,소비 (100만 톤),80.8,oil
6521,2012,이라크,소비 (100만 톤),29.4,oil
6522,2012,이스라엘,소비 (100만 톤),12.9,oil
6523,2012,일본,소비 (100만 톤),222.1,oil
6524,2012,카자흐스탄,소비 (100만 톤),13.4,oil
6525,2012,쿠웨이트,소비 (100만 톤),18.4,oil
6526,2012,말레이시아,소비 (100만 톤),32.8,oil
6527,2012,오만,소비 (100만 톤),7,oil
6528,2012,파키스탄,소비 (100만 톤),20,oil
6529,2012,필리핀,소비 (100만 톤),14.1,oil
6530,2012,카타르,소비 (100만 톤),8.5,oil
6531,2012,사우디아라비아,소비 (100만 톤),146.4,oil
6532,2012,싱가포르,소비 (100만 톤),60.8,oil
6533,2012,스리랑카,소비 (100만 톤),5.3,oil
6534,2012,시리아,소비 (100만 톤),-,oil
6535,2012,대만,소비 (100만 톤),42,oil
6536,2012,태국,소비 (100만 톤),45.8,oil
6537,2012,튀르키예,소비 (100만 톤),32.3,oil
6538,2012,투르크메니스탄,소비 (100만 톤),7.1,oil
6539,2012,아랍에미리트,소비 (100만 톤),34.8,oil
6540,2012,우즈베키스탄,소비 (100만 톤),4.1,oil
6541,2012,베트남,소비 (100만 톤),16.6,oil
6542,2012,예멘,소비 (100만 톤),-,oil
6543,2012,캐나다,소비 (100만 톤),107.3,oil
6544,2012,멕시코,소비 (100만 톤),101.4,oil
6545,2012,미국,소비 (100만 톤),777.7,oil
6546,2012,아르헨티나,소비 (100만 톤),30.4,oil
6547,2012,브라질,소비 (100만 톤),119.8,oil
6548,2012,칠레,소비 (100만 톤),16.4,oil
6549,2012,콜롬비아,소비 (100만 톤),14.9,oil
6550,2012,에콰도르,소비 (100만 톤),10.9,oil
6551,2012,페루,소비 (100만 톤),9.2,oil
6552,2012,트리니다드토바고,소비 (100만 톤),2,oil
6553,2012,베네수엘라,소비 (100만 톤),40.2,oil
6554,2012,오스트리아,소비 (100만 톤),11.8,oil
6555,2012,벨라루스,소비 (100만 톤),10.3,oil
6556,2012,벨기에,소비 (100만 톤),28.1,oil
6557,2012,불가리아,소비 (100만 톤),4.1,oil
6558,2012,크로아티아,소비 (100만 톤),3.2,oil
6559,2012,체코,소비 (100만 톤),8.9,oil
6560,2012,덴마크,소비 (100만 톤),7.5,oil
6561,2012,에스토니아,소비 (100만 톤),1.6,oil
6562,2012,핀란드,소비 (100만 톤),9.1,oil
6563,2012,프랑스,소비 (100만 톤),77.3,oil
6564,2012,독일,소비 (100만 톤),107.7,oil
6565,2012,그리스,소비 (100만 톤),15.1,oil
6566,2012,헝가리,소비 (100만 톤),5.9,oil
6567,2012,아이슬란드,소비 (100만 톤),0.7,oil
6568,2012,아일랜드,소비 (100만 톤),6.6,oil
6569,2012,이탈리아,소비 (100만 톤),64.9,oil
6570,2012,라트비아,소비 (100만 톤),1.6,oil
6571,2012,리투아니아,소비 (100만 톤),2.6,oil
6572,2012,룩셈부르크,소비 (100만 톤),2.8,oil
6573,2012,북마케도니아,소비 (100만 톤),0.9,oil
6574,2012,네덜란드,소비 (100만 톤),45.6,oil
6575,2012,노르웨이,소비 (100만 톤),9.7,oil
6576,2012,폴란드,소비 (100만 톤),24.7,oil
6577,2012,포르투갈,소비 (100만 톤),10.7,oil
6578,2012,루마니아,소비 (100만 톤),9,oil
6579,2012,러시아,소비 (100만 톤),148.2,oil
6580,2012,슬로바키아,소비 (100만 톤),3.5,oil
