,year,nation,description,value,type
5692,2011,남아프리카공화국,소비 (exajoules),0.2,gas
5693,2011,오스트레일리아,소비 (exajoules),1.2,gas
5694,2011,뉴질랜드,소비 (exajoules),0.1,gas
5695,2011,세계,- 점유율 (%),100,gas
5696,2011,대한민국,- 점유율 (%),1.4,gas
5697,2011,아제르바이잔,- 점유율 (%),0.3,gas
5698,2011,바레인,- 점유율 (%),-,gas
5699,2011,방글라데시,- 점유율 (%),0.6,gas
5700,2011,브루나이,- 점유율 (%),-,gas
5701,2011,중국,- 점유율 (%),4,gas
5702,2011,홍콩,- 점유율 (%),0.1,gas
5703,2011,인도,- 점유율 (%),1.9,gas
5704,2011,인도네시아,- 점유율 (%),1.2,gas
5705,2011,이란,- 점유율 (%),5,gas
5706,2011,이라크,- 점유율 (%),-,gas
5707,2011,이스라엘,- 점유율 (%),0.2,gas
5708,2011,일본,- 점유율 (%),3.3,gas
5709,2011,카자흐스탄,- 점유율 (%),0.3,gas
5710,2011,쿠웨이트,- 점유율 (%),0.5,gas
5711,2011,말레이시아,- 점유율 (%),1,gas
5712,2011,미얀마,- 점유율 (%),-,gas
5713,2011,오만,- 점유율 (%),-,gas
5714,2011,파키스탄,- 점유율 (%),1.2,gas
5715,2011,필리핀,- 점유율 (%),0.1,gas
5716,2011,카타르,- 점유율 (%),0.7,gas
5717,2011,사우디아라비아,- 점유율 (%),2.8,gas
5718,2011,싱가포르,- 점유율 (%),0.3,gas
5719,2011,시리아,- 점유율 (%),-,gas
5720,2011,대만,- 점유율 (%),0.5,gas
5721,2011,태국,- 점유율 (%),1.4,gas
5722,2011,튀르키예,- 점유율 (%),1.4,gas
5723,2011,투르크메니스탄,- 점유율 (%),0.7,gas
5724,2011,아랍에미리트,- 점유율 (%),1.9,gas
5725,2011,우즈베키스탄,- 점유율 (%),1.5,gas
5726,2011,베트남,- 점유율 (%),0.3,gas
5727,2011,예멘,- 점유율 (%),-,gas
5728,2011,캐나다,- 점유율 (%),3.1,gas
5729,2011,멕시코,- 점유율 (%),2.4,gas
5730,2011,미국,- 점유율 (%),21.6,gas
5731,2011,아르헨티나,- 점유율 (%),1.4,gas
5732,2011,볼리비아,- 점유율 (%),-,gas
5733,2011,브라질,- 점유율 (%),0.8,gas
5734,2011,칠레,- 점유율 (%),0.2,gas
5735,2011,콜롬비아,- 점유율 (%),0.3,gas
5736,2011,에콰도르,- 점유율 (%),0,gas
5737,2011,페루,- 점유율 (%),0.2,gas
5738,2011,트리니다드토바고,- 점유율 (%),0.7,gas
5739,2011,베네수엘라,- 점유율 (%),0.9,gas
5740,2011,오스트리아,- 점유율 (%),0.3,gas
5741,2011,벨라루스,- 점유율 (%),0.6,gas
5742,2011,벨기에,- 점유율 (%),0.5,gas
5743,2011,불가리아,- 점유율 (%),0.1,gas
5744,2011,크로아티아,- 점유율 (%),-,gas
5745,2011,체코,- 점유율 (%),0.3,gas
5746,2011,덴마크,- 점유율 (%),0.1,gas
5747,2011,에스토니아,- 점유율 (%),-,gas
5748,2011,핀란드,- 점유율 (%),0.1,gas
5749,2011,프랑스,- 점유율 (%),1.3,gas
5750,2011,독일,- 점유율 (%),2.3,gas
5751,2011,그리스,- 점유율 (%),0.1,gas
5752,2011,헝가리,- 점유율 (%),0.3,gas
5753,2011,아일랜드,- 점유율 (%),0.1,gas
5754,2011,이탈리아,- 점유율 (%),2.2,gas
5755,2011,라트비아,- 점유율 (%),-,gas
5756,2011,리투아니아,- 점유율 (%),0.1,gas
5757,2011,룩셈부르크,- 점유율 (%),-,gas
5758,2011,북마케도니아,- 점유율 (%),-,gas
5759,2011,네덜란드,- 점유율 (%),1.2,gas
5760,2011,노르웨이,- 점유율 (%),0.1,gas
5761,2011,폴란드,- 점유율 (%),0.5,gas
5762,2011,포르투갈,- 점유율 (%),0.2,gas
5763,2011,루마니아,- 점유율 (%),0.4,gas
5764,2011,러시아,- 점유율 (%),13.1,gas
5765,2011,슬로바키아,- 점유율 (%),0.2,gas
5766,2011,슬로베니아,- 점유율 (%),-,gas
5767,2011,스페인,- 점유율 (%),1,gas
5768,2011,스웨덴,- 점유율 (%),0,gas
5769,2011,스위스,- 점유율 (%),0.1,gas
5770,2011,우크라이나,- 점유율 (%),1.7,gas
5771,2011,영국,- 점유율 (%),2.4,gas
5772,2011,알제리,- 점유율 (%),0.9,gas
5773,2011,이집트,- 점유율 (%),1.5,gas
5774,2011,리비아,- 점유율 (%),-,gas
5775,2011,모로코,- 점유율 (%),-,gas
5776,2011,나이지리아,- 점유율 (%),-,gas
5777,2011,남아프리카공화국,- 점유율 (%),0.1,gas
5778,2011,오스트레일리아,- 점유율 (%),0.8,gas
5779,2011,뉴질랜드,- 점유율 (%),0.1,gas
5780,2012,세계,생산 (exajoules),119.8,gas
5781,2012,대한민국,생산 (exajoules),-,gas
5782,2012,아제르바이잔,생산 (exajoules),0.6,gas
5783,2012,바레인,생산 (exajoules),0.5,gas
5784,2012,방글라데시,생산 (exajoules),0.8,gas
5785,2012,브루나이,생산 (exajoules),0.4,gas
5786,2012,중국,생산 (exajoules),4,gas
5787,2012,홍콩,생산 (exajoules),-,gas
5788,2012,인도,생산 (exajoules),1.3,gas
5789,2012,인도네시아,생산 (exajoules),2.8,gas
5790,2012,이란,생산 (exajoules),5.6,gas
5791,2012,이라크,생산 (exajoules),0.2,gas
5792,2012,이스라엘,생산 (exajoules),0.1,gas
5793,2012,일본,생산 (exajoules),-,gas
5794,2012,카자흐스탄,생산 (exajoules),1,gas
5795,2012,쿠웨이트,생산 (exajoules),0.5,gas
5796,2012,말레이시아,생산 (exajoules),2.5,gas
5797,2012,미얀마,생산 (exajoules),0.5,gas
5798,2012,오만,생산 (exajoules),1,gas
5799,2012,파키스탄,생산 (exajoules),1.3,gas
5800,2012,필리핀,생산 (exajoules),-,gas
5801,2012,카타르,생산 (exajoules),5.9,gas
5802,2012,사우디아라비아,생산 (exajoules),3.4,gas
5803,2012,싱가포르,생산 (exajoules),-,gas
5804,2012,시리아,생산 (exajoules),0.2,gas
5805,2012,대만,생산 (exajoules),-,gas
5806,2012,태국,생산 (exajoules),1.4,gas
5807,2012,튀르키예,생산 (exajoules),-,gas
5808,2012,투르크메니스탄,생산 (exajoules),2.1,gas
5809,2012,아랍에미리트,생산 (exajoules),1.9,gas
5810,2012,우즈베키스탄,생산 (exajoules),2,gas
5811,2012,베트남,생산 (exajoules),0.3,gas
5812,2012,예멘,생산 (exajoules),-,gas
5813,2012,캐나다,생산 (exajoules),5.4,gas
5814,2012,멕시코,생산 (exajoules),1.8,gas
5815,2012,미국,생산 (exajoules),23.4,gas
5816,2012,아르헨티나,생산 (exajoules),1.3,gas
5817,2012,볼리비아,생산 (exajoules),0.6,gas
5818,2012,브라질,생산 (exajoules),0.7,gas
5819,2012,칠레,생산 (exajoules),-,gas
5820,2012,콜롬비아,생산 (exajoules),0.4,gas
5821,2012,에콰도르,생산 (exajoules),-,gas
5822,2012,페루,생산 (exajoules),0.4,gas
5823,2012,트리니다드토바고,생산 (exajoules),1.4,gas
5824,2012,베네수엘라,생산 (exajoules),1.1,gas
5825,2012,오스트리아,생산 (exajoules),-,gas
5826,2012,벨라루스,생산 (exajoules),-,gas
5827,2012,벨기에,생산 (exajoules),-,gas
5828,2012,불가리아,생산 (exajoules),-,gas
5829,2012,크로아티아,생산 (exajoules),-,gas
5830,2012,체코,생산 (exajoules),-,gas
5831,2012,덴마크,생산 (exajoules),0.2,gas
5832,2012,에스토니아,생산 (exajoules),-,gas
5833,2012,핀란드,생산 (exajoules),-,gas
5834,2012,프랑스,생산 (exajoules),-,gas
5835,2012,독일,생산 (exajoules),0.3,gas
5836,2012,그리스,생산 (exajoules),-,gas
5837,2012,헝가리,생산 (exajoules),-,gas
5838,2012,아일랜드,생산 (exajoules),-,gas
5839,2012,이탈리아,생산 (exajoules),0.3,gas
5840,2012,라트비아,생산 (exajoules),-,gas
5841,2012,리투아니아,생산 (exajoules),-,gas
5842,2012,룩셈부르크,생산 (exajoules),-,gas
5843,2012,북마케도니아,생산 (exajoules),-,gas
5844,2012,네덜란드,생산 (exajoules),2.5,gas
5845,2012,노르웨이,생산 (exajoules),4.1,gas
5846,2012,폴란드,생산 (exajoules),0.2,gas
5847,2012,포르투갈,생산 (exajoules),-,gas
5848,2012,루마니아,생산 (exajoules),0.4,gas
5849,2012,러시아,생산 (exajoules),21.7,gas
5850,2012,슬로바키아,생산 (exajoules),-,gas
5851,2012,슬로베니아,생산 (exajoules),-,gas
5852,2012,스페인,생산 (exajoules),-,gas
5853,2012,스웨덴,생산 (exajoules),-,gas
5854,2012,스위스,생산 (exajoules),-,gas
5855,2012,우크라이나,생산 (exajoules),0.7,gas
5856,2012,영국,생산 (exajoules),1.4,gas
5857,2012,알제리,생산 (exajoules),2.8,gas
5858,2012,이집트,생산 (exajoules),2.1,gas
5859,2012,리비아,생산 (exajoules),0.4,gas
5860,2012,모로코,생산 (exajoules),-,gas
5861,2012,나이지리아,생산 (exajoules),1.4,gas
5862,2012,남아프리카공화국,생산 (exajoules),-,gas
5863,2012,오스트레일리아,생산 (exajoules),2.1,gas
5864,2012,뉴질랜드,생산 (exajoules),-,gas
5865,2012,세계,- 점유율 (%),100,gas
5866,2012,대한민국,- 점유율 (%),-,gas
5867,2012,아제르바이잔,- 점유율 (%),0.5,gas
5868,2012,바레인,- 점유율 (%),0.4,gas
5869,2012,방글라데시,- 점유율 (%),0.6,gas
5870,2012,브루나이,- 점유율 (%),0.4,gas
5871,2012,중국,- 점유율 (%),3.2,gas
5872,2012,홍콩,- 점유율 (%),-,gas
5873,2012,인도,- 점유율 (%),1.2,gas
5874,2012,인도네시아,- 점유율 (%),2.1,gas
5875,2012,이란,- 점유율 (%),4.9,gas
5876,2012,이라크,- 점유율 (%),0,gas
5877,2012,이스라엘,- 점유율 (%),-,gas
5878,2012,일본,- 점유율 (%),-,gas
5879,2012,카자흐스탄,- 점유율 (%),0.5,gas
5880,2012,쿠웨이트,- 점유율 (%),0.5,gas
5881,2012,말레이시아,- 점유율 (%),2,gas
5882,2012,미얀마,- 점유율 (%),0.4,gas
5883,2012,오만,- 점유율 (%),0.9,gas
5884,2012,파키스탄,- 점유율 (%),1.2,gas
5885,2012,필리핀,- 점유율 (%),-,gas
5886,2012,카타르,- 점유율 (%),4.5,gas
5887,2012,사우디아라비아,- 점유율 (%),3,gas
5888,2012,싱가포르,- 점유율 (%),-,gas
5889,2012,시리아,- 점유율 (%),0.2,gas
5890,2012,대만,- 점유율 (%),-,gas
5891,2012,태국,- 점유율 (%),1.2,gas
5892,2012,튀르키예,- 점유율 (%),-,gas
5893,2012,투르크메니스탄,- 점유율 (%),1.9,gas
5894,2012,아랍에미리트,- 점유율 (%),1.6,gas
5895,2012,우즈베키스탄,- 점유율 (%),1.7,gas
5896,2012,베트남,- 점유율 (%),0.3,gas
5897,2012,예멘,- 점유율 (%),0.2,gas
5898,2012,캐나다,- 점유율 (%),4.7,gas
5899,2012,멕시코,- 점유율 (%),1.7,gas
5900,2012,미국,- 점유율 (%),20.6,gas
5901,2012,아르헨티나,- 점유율 (%),1.1,gas
5902,2012,볼리비아,- 점유율 (%),0.5,gas
5903,2012,브라질,- 점유율 (%),0.6,gas
5904,2012,칠레,- 점유율 (%),-,gas
5905,2012,콜롬비아,- 점유율 (%),0.4,gas
5906,2012,에콰도르,- 점유율 (%),-,gas
5907,2012,페루,- 점유율 (%),0.4,gas
5908,2012,트리니다드토바고,- 점유율 (%),1.3,gas
5909,2012,베네수엘라,- 점유율 (%),0.9,gas
5910,2012,오스트리아,- 점유율 (%),-,gas
5911,2012,벨라루스,- 점유율 (%),-,gas
5912,2012,벨기에,- 점유율 (%),-,gas
5913,2012,불가리아,- 점유율 (%),-,gas
5914,2012,크로아티아,- 점유율 (%),-,gas
5915,2012,체코,- 점유율 (%),-,gas
5916,2012,덴마크,- 점유율 (%),0.2,gas
5917,2012,에스토니아,- 점유율 (%),-,gas
5918,2012,핀란드,- 점유율 (%),-,gas
5919,2012,프랑스,- 점유율 (%),-,gas
5920,2012,독일,- 점유율 (%),0.3,gas
5921,2012,그리스,- 점유율 (%),-,gas
5922,2012,헝가리,- 점유율 (%),-,gas
5923,2012,아일랜드,- 점유율 (%),-,gas
5924,2012,이탈리아,- 점유율 (%),0.2,gas
5925,2012,라트비아,- 점유율 (%),-,gas
5926,2012,리투아니아,- 점유율 (%),-,gas
5927,2012,룩셈부르크,- 점유율 (%),-,gas
5928,2012,북마케도니아,- 점유율 (%),-,gas
5929,2012,네덜란드,- 점유율 (%),1.9,gas
5930,2012,노르웨이,- 점유율 (%),3.4,gas
5931,2012,폴란드,- 점유율 (%),0.1,gas
5932,2012,포르투갈,- 점유율 (%),-,gas
5933,2012,루마니아,- 점유율 (%),0.3,gas
5934,2012,러시아,- 점유율 (%),17.7,gas
5935,2012,슬로바키아,- 점유율 (%),-,gas
5936,2012,슬로베니아,- 점유율 (%),-,gas
5937,2012,스페인,- 점유율 (%),-,gas
5938,2012,스웨덴,- 점유율 (%),-,gas
5939,2012,스위스,- 점유율 (%),-,gas
5940,2012,우크라이나,- 점유율 (%),0.6,gas
5941,2012,영국,- 점유율 (%),1.2,gas
5942,2012,알제리,- 점유율 (%),2.4,gas
5943,2012,이집트,- 점유율 (%),1.8,gas
5944,2012,리비아,- 점유율 (%),0.4,gas
5945,2012,모로코,- 점유율 (%),-,gas
5946,2012,나이지리아,- 점유율 (%),1.3,gas
5947,2012,남아프리카공화국,- 점유율 (%),-,gas
5948,2012,오스트레일리아,- 점유율 (%),1.3,gas
5949,2012,뉴질랜드,- 점유율 (%),-,gas
5950,2012,세계,소비 (exajoules),119.5,gas
5951,2012,대한민국,소비 (exajoules),1.9,gas
5952,2012,아제르바이잔,소비 (exajoules),0.3,gas
5953,2012,바레인,소비 (exajoules),-,gas
5954,2012,방글라데시,소비 (exajoules),0.8,gas
5955,2012,브루나이,소비 (exajoules),-,gas
5956,2012,중국,소비 (exajoules),5.4,gas
5957,2012,홍콩,소비 (exajoules),0.1,gas
5958,2012,인도,소비 (exajoules),2,gas
5959,2012,인도네시아,소비 (exajoules),1.5,gas
5960,2012,이란,소비 (exajoules),5.5,gas
5961,2012,이라크,소비 (exajoules),0.2,gas
5962,2012,이스라엘,소비 (exajoules),0.1,gas
5963,2012,일본,소비 (exajoules),4.4,gas
5964,2012,카자흐스탄,소비 (exajoules),0.4,gas
5965,2012,쿠웨이트,소비 (exajoules),0.6,gas
5966,2012,말레이시아,소비 (exajoules),1.5,gas
5967,2012,미얀마,소비 (exajoules),-,gas
5968,2012,오만,소비 (exajoules),0.7,gas
5969,2012,파키스탄,소비 (exajoules),1.3,gas
5970,2012,필리핀,소비 (exajoules),0.1,gas
5971,2012,카타르,소비 (exajoules),1.2,gas
5972,2012,사우디아라비아,소비 (exajoules),3.4,gas
5973,2012,싱가포르,소비 (exajoules),0.3,gas
5974,2012,시리아,소비 (exajoules),-,gas
5975,2012,대만,소비 (exajoules),0.6,gas
5976,2012,태국,소비 (exajoules),1.8,gas
5977,2012,튀르키예,소비 (exajoules),1.6,gas
5978,2012,투르크메니스탄,소비 (exajoules),0.8,gas
5979,2012,아랍에미리트,소비 (exajoules),2.3,gas
5980,2012,우즈베키스탄,소비 (exajoules),1.7,gas
5981,2012,베트남,소비 (exajoules),0.3,gas
5982,2012,예멘,소비 (exajoules),-,gas
5983,2012,캐나다,소비 (exajoules),3.6,gas
5984,2012,멕시코,소비 (exajoules),2.7,gas
5985,2012,미국,소비 (exajoules),24.8,gas
5986,2012,아르헨티나,소비 (exajoules),1.6,gas
5987,2012,볼리비아,소비 (exajoules),-,gas
5988,2012,브라질,소비 (exajoules),1.2,gas
5989,2012,칠레,소비 (exajoules),0.2,gas
5990,2012,콜롬비아,소비 (exajoules),0.3,gas
5991,2012,에콰도르,소비 (exajoules),0,gas
5992,2012,페루,소비 (exajoules),0.2,gas
5993,2012,트리니다드토바고,소비 (exajoules),0.7,gas
5994,2012,베네수엘라,소비 (exajoules),1.2,gas
5995,2012,오스트리아,소비 (exajoules),0.3,gas
5996,2012,벨라루스,소비 (exajoules),0.7,gas
5997,2012,벨기에,소비 (exajoules),0.6,gas
5998,2012,불가리아,소비 (exajoules),0.1,gas
5999,2012,크로아티아,소비 (exajoules),0.1,gas
6000,2012,체코,소비 (exajoules),0.3,gas
6001,2012,덴마크,소비 (exajoules),0.1,gas
6002,2012,에스토니아,소비 (exajoules),0,gas
6003,2012,핀란드,소비 (exajoules),0.1,gas
6004,2012,프랑스,소비 (exajoules),1.6,gas
6005,2012,독일,소비 (exajoules),2.9,gas
6006,2012,그리스,소비 (exajoules),0.2,gas
6007,2012,헝가리,소비 (exajoules),0.4,gas
6008,2012,아일랜드,소비 (exajoules),0.2,gas
6009,2012,이탈리아,소비 (exajoules),2.6,gas
6010,2012,라트비아,소비 (exajoules),0.1,gas
6011,2012,리투아니아,소비 (exajoules),0.1,gas
6012,2012,룩셈부르크,소비 (exajoules),0,gas
6013,2012,북마케도니아,소비 (exajoules),0,gas
6014,2012,네덜란드,소비 (exajoules),1.4,gas
6015,2012,노르웨이,소비 (exajoules),0.1,gas
6016,2012,폴란드,소비 (exajoules),0.6,gas
6017,2012,포르투갈,소비 (exajoules),0.2,gas
6018,2012,루마니아,소비 (exajoules),0.5,gas
6019,2012,러시아,소비 (exajoules),15.4,gas
6020,2012,슬로바키아,소비 (exajoules),0.2,gas
6021,2012,슬로베니아,소비 (exajoules),0,gas
6022,2012,스페인,소비 (exajoules),1.2,gas
6023,2012,스웨덴,소비 (exajoules),0,gas
6024,2012,스위스,소비 (exajoules),0.1,gas
6025,2012,우크라이나,소비 (exajoules),1.9,gas
6026,2012,영국,소비 (exajoules),2.8,gas
6027,2012,알제리,소비 (exajoules),1.1,gas
6028,2012,이집트,소비 (exajoules),1.8,gas
6029,2012,리비아,소비 (exajoules),-,gas
6030,2012,모로코,소비 (exajoules),0,gas
6031,2012,나이지리아,소비 (exajoules),-,gas
6032,2012,남아프리카공화국,소비 (exajoules),0.2,gas
6033,2012,오스트레일리아,소비 (exajoules),1.2,gas
6034,2012,뉴질랜드,소비 (exajoules),0.2,gas
6035,2012,세계,- 점유율 (%),100,gas
6036,2012,대한민국,- 점유율 (%),1.5,gas
6037,2012,아제르바이잔,- 점유율 (%),0.3,gas
6038,2012,바레인,- 점유율 (%),-,gas
6039,2012,방글라데시,- 점유율 (%),0.6,gas
6040,2012,브루나이,- 점유율 (%),-,gas
6041,2012,중국,- 점유율 (%),4.4,gas
6042,2012,홍콩,- 점유율 (%),0.1,gas
6043,2012,인도,- 점유율 (%),1.8,gas
6044,2012,인도네시아,- 점유율 (%),1.1,gas
6045,2012,이란,- 점유율 (%),4.9,gas
6046,2012,이라크,- 점유율 (%),-,gas
6047,2012,이스라엘,- 점유율 (%),0.1,gas
6048,2012,일본,- 점유율 (%),3.5,gas
6049,2012,카자흐스탄,- 점유율 (%),0.3,gas
6050,2012,쿠웨이트,- 점유율 (%),0.5,gas
6051,2012,말레이시아,- 점유율 (%),1,gas
6052,2012,미얀마,- 점유율 (%),-,gas
6053,2012,오만,- 점유율 (%),-,gas
6054,2012,파키스탄,- 점유율 (%),1.2,gas
6055,2012,필리핀,- 점유율 (%),0.1,gas
6056,2012,카타르,- 점유율 (%),0.7,gas
6057,2012,사우디아라비아,- 점유율 (%),3,gas
6058,2012,싱가포르,- 점유율 (%),0.3,gas
6059,2012,시리아,- 점유율 (%),-,gas
6060,2012,대만,- 점유율 (%),0.5,gas
6061,2012,태국,- 점유율 (%),1.5,gas
6062,2012,튀르키예,- 점유율 (%),1.4,gas
6063,2012,투르크메니스탄,- 점유율 (%),0.8,gas
6064,2012,아랍에미리트,- 점유율 (%),2,gas
6065,2012,우즈베키스탄,- 점유율 (%),1.4,gas
6066,2012,베트남,- 점유율 (%),0.3,gas
6067,2012,예멘,- 점유율 (%),-,gas
6068,2012,캐나다,- 점유율 (%),3,gas
6069,2012,멕시코,- 점유율 (%),2.4,gas
6070,2012,미국,- 점유율 (%),22,gas
6071,2012,아르헨티나,- 점유율 (%),1.4,gas
6072,2012,볼리비아,- 점유율 (%),-,gas
6073,2012,브라질,- 점유율 (%),1,gas
6074,2012,칠레,- 점유율 (%),0.2,gas
6075,2012,콜롬비아,- 점유율 (%),0.3,gas
6076,2012,에콰도르,- 점유율 (%),0,gas
6077,2012,페루,- 점유율 (%),0.2,gas
6078,2012,트리니다드토바고,- 점유율 (%),0.7,gas
6079,2012,베네수엘라,- 점유율 (%),0.9,gas
6080,2012,오스트리아,- 점유율 (%),0.3,gas
6081,2012,벨라루스,- 점유율 (%),0.6,gas
6082,2012,벨기에,- 점유율 (%),0.5,gas
6083,2012,불가리아,- 점유율 (%),0.1,gas
6084,2012,크로아티아,- 점유율 (%),-,gas
6085,2012,체코,- 점유율 (%),0.2,gas
6086,2012,덴마크,- 점유율 (%),0.1,gas
6087,2012,에스토니아,- 점유율 (%),-,gas
6088,2012,핀란드,- 점유율 (%),0.1,gas
6089,2012,프랑스,- 점유율 (%),1.3,gas
6090,2012,독일,- 점유율 (%),2.4,gas
6091,2012,그리스,- 점유율 (%),0.1,gas
6092,2012,헝가리,- 점유율 (%),0.3,gas
6093,2012,아일랜드,- 점유율 (%),0.1,gas
6094,2012,이탈리아,- 점유율 (%),2.1,gas
6095,2012,라트비아,- 점유율 (%),-,gas
6096,2012,리투아니아,- 점유율 (%),0.1,gas
6097,2012,룩셈부르크,- 점유율 (%),-,gas
6098,2012,북마케도니아,- 점유율 (%),-,gas
6099,2012,네덜란드,- 점유율 (%),1.1,gas
6100,2012,노르웨이,- 점유율 (%),0.1,gas
6101,2012,폴란드,- 점유율 (%),0.5,gas
6102,2012,포르투갈,- 점유율 (%),0.1,gas
6103,2012,루마니아,- 점유율 (%),0.4,gas
6104,2012,러시아,- 점유율 (%),12.5,gas
6105,2012,슬로바키아,- 점유율 (%),0.1,gas
6106,2012,슬로베니아,- 점유율 (%),-,gas
6107,2012,스페인,- 점유율 (%),0.9,gas
6108,2012,스웨덴,- 점유율 (%),0,gas
6109,2012,스위스,- 점유율 (%),0.1,gas
6110,2012,우크라이나,- 점유율 (%),1.5,gas
6111,2012,영국,- 점유율 (%),2.2,gas
6112,2012,알제리,- 점유율 (%),0.9,gas
6113,2012,이집트,- 점유율 (%),1.6,gas
6114,2012,리비아,- 점유율 (%),-,gas
6115,2012,모로코,- 점유율 (%),-,gas
6116,2012,나이지리아,- 점유율 (%),-,gas
6117,2012,남아프리카공화국,- 점유율 (%),0.1,gas
6118,2012,오스트레일리아,- 점유율 (%),0.6,gas
6119,2012,뉴질랜드,- 점유율 (%),0.1,gas
6120,2013,세계,생산 (exajoules),121.2,gas
6121,2013,대한민국,생산 (exajoules),-,gas
6122,2013,아제르바이잔,생산 (exajoules),0.6,gas
6123,2013,바레인,생산 (exajoules),0.5,gas
6124,2013,방글라데시,생산 (exajoules),0.8,gas
6125,2013,브루나이,생산 (exajoules),0.4,gas
6126,2013,중국,생산 (exajoules),4.4,gas
6127,2013,홍콩,생산 (exajoules),-,gas
6128,2013,인도,생산 (exajoules),1.1,gas
6129,2013,인도네시아,생산 (exajoules),2.8,gas
6130,2013,이란,생산 (exajoules),5.7,gas
6131,2013,이라크,생산 (exajoules),0.3,gas
6132,2013,이스라엘,생산 (exajoules),0.2,gas
6133,2013,일본,생산 (exajoules),-,gas
6134,2013,카자흐스탄,생산 (exajoules),1.1,gas
6135,2013,쿠웨이트,생산 (exajoules),0.6,gas
6136,2013,말레이시아,생산 (exajoules),2.6,gas
6137,2013,미얀마,생산 (exajoules),0.5,gas
6138,2013,오만,생산 (exajoules),1.1,gas
6139,2013,파키스탄,생산 (exajoules),1.3,gas
6140,2013,필리핀,생산 (exajoules),-,gas
6141,2013,카타르,생산 (exajoules),6,gas
6142,2013,사우디아라비아,생산 (exajoules),3.4,gas
6143,2013,싱가포르,생산 (exajoules),-,gas
6144,2013,시리아,생산 (exajoules),0.2,gas
6145,2013,대만,생산 (exajoules),-,gas
6146,2013,태국,생산 (exajoules),1.4,gas
6147,2013,튀르키예,생산 (exajoules),-,gas
6148,2013,투르크메니스탄,생산 (exajoules),2.1,gas
6149,2013,아랍에미리트,생산 (exajoules),1.9,gas
6150,2013,우즈베키스탄,생산 (exajoules),2,gas
6151,2013,베트남,생산 (exajoules),0.3,gas
6152,2013,예멘,생산 (exajoules),-,gas
6153,2013,캐나다,생산 (exajoules),5.5,gas
6154,2013,멕시코,생산 (exajoules),1.9,gas
6155,2013,미국,생산 (exajoules),23.6,gas
6156,2013,아르헨티나,생산 (exajoules),1.2,gas
6157,2013,볼리비아,생산 (exajoules),0.7,gas
6158,2013,브라질,생산 (exajoules),0.8,gas
6159,2013,칠레,생산 (exajoules),-,gas
6160,2013,콜롬비아,생산 (exajoules),0.5,gas
6161,2013,에콰도르,생산 (exajoules),-,gas
6162,2013,페루,생산 (exajoules),0.4,gas
6163,2013,트리니다드토바고,생산 (exajoules),1.4,gas
6164,2013,베네수엘라,생산 (exajoules),1.1,gas
6165,2013,오스트리아,생산 (exajoules),-,gas
6166,2013,벨라루스,생산 (exajoules),-,gas
6167,2013,벨기에,생산 (exajoules),-,gas
6168,2013,불가리아,생산 (exajoules),-,gas
6169,2013,크로아티아,생산 (exajoules),-,gas
6170,2013,체코,생산 (exajoules),-,gas
6171,2013,덴마크,생산 (exajoules),0.2,gas
6172,2013,에스토니아,생산 (exajoules),-,gas
6173,2013,핀란드,생산 (exajoules),-,gas
6174,2013,프랑스,생산 (exajoules),-,gas
6175,2013,독일,생산 (exajoules),0.3,gas
6176,2013,그리스,생산 (exajoules),-,gas
6177,2013,헝가리,생산 (exajoules),-,gas
6178,2013,아일랜드,생산 (exajoules),-,gas
6179,2013,이탈리아,생산 (exajoules),0.3,gas
6180,2013,라트비아,생산 (exajoules),-,gas
6181,2013,리투아니아,생산 (exajoules),-,gas
6182,2013,룩셈부르크,생산 (exajoules),-,gas
6183,2013,북마케도니아,생산 (exajoules),-,gas
6184,2013,네덜란드,생산 (exajoules),2.6,gas
6185,2013,노르웨이,생산 (exajoules),3.9,gas
6186,2013,폴란드,생산 (exajoules),0.2,gas
6187,2013,포르투갈,생산 (exajoules),-,gas
6188,2013,루마니아,생산 (exajoules),0.4,gas
6189,2013,러시아,생산 (exajoules),22.1,gas
6190,2013,슬로바키아,생산 (exajoules),-,gas
6191,2013,슬로베니아,생산 (exajoules),-,gas
6192,2013,스페인,생산 (exajoules),-,gas
6193,2013,스웨덴,생산 (exajoules),-,gas
6194,2013,스위스,생산 (exajoules),-,gas
6195,2013,우크라이나,생산 (exajoules),0.7,gas
6196,2013,영국,생산 (exajoules),1.3,gas
6197,2013,알제리,생산 (exajoules),2.9,gas
6198,2013,이집트,생산 (exajoules),1.9,gas
6199,2013,리비아,생산 (exajoules),0.4,gas
6200,2013,모로코,생산 (exajoules),-,gas
6201,2013,나이지리아,생산 (exajoules),1.2,gas
6202,2013,남아프리카공화국,생산 (exajoules),-,gas
6203,2013,오스트레일리아,생산 (exajoules),2.2,gas
6204,2013,뉴질랜드,생산 (exajoules),-,gas
6205,2013,세계,- 점유율 (%),100,gas
6206,2013,대한민국,- 점유율 (%),-,gas
6207,2013,아제르바이잔,- 점유율 (%),0.5,gas
6208,2013,바레인,- 점유율 (%),0.5,gas
6209,2013,방글라데시,- 점유율 (%),0.6,gas
6210,2013,브루나이,- 점유율 (%),0.4,gas
6211,2013,중국,- 점유율 (%),3.5,gas
6212,2013,홍콩,- 점유율 (%),-,gas
6213,2013,인도,- 점유율 (%),1,gas
6214,2013,인도네시아,- 점유율 (%),2.1,gas
6215,2013,이란,- 점유율 (%),4.9,gas
